id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,alt_name,description_raw,description_final,description_source,wikipedia_title,wikipedia_url,lat,lon,city,province,country,language,dedup_group_id,brand,operator,wikidata
03ad78bb-a2ae-5e1d-b318-78aab4187997,2691309635,node,place,neighbourhood,E 16,,,,E 16 is a neighbourhood.,Synthesized_Name,,,33.6523786,72.8830284,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
62bbb84d-b07c-5f7e-b9ba-fd10770f9d9a,2688558594,node,place,neighbourhood,B 17,,,,B 17 is a neighbourhood.,Synthesized_Name,,,33.6903984,72.8286389,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
2b5fad5a-40f3-52c3-bf3f-9b2720c7c7d9,2433164392,node,railway,station,سنگجانی,سنگجانی,,,سنگجانی is a station.,Synthesized_Name,Sangjani railway station,,33.6963031,72.8503729,Islamabad,Islamabad Capital Territory,Pakistan,,,,,Q18516037
5e2d9662-a5a4-552a-be28-9839fabbd4d2,1064460976,way,natural,water,,,,,This is a water.,Synthesized_Tag,,,33.6412231,72.8034584,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
447d9eaa-e41a-526b-a156-d0ece1ec59af,980826224,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6491251,72.8696494,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
7f2992bc-5049-5c1e-a2de-2b5787370663,980603257,way,leisure,park,E-17/3 Markaz Park,,,,E-17/3 Markaz Park is a park.,Synthesized_Name,,,33.6478888,72.8722849,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDECHS,
90b99da0-7374-5ec9-a9d3-e384080e200e,262847564,way,natural,water,Sandaymar Dam سنڈھے مار ڈیم,,,,Sandaymar Dam سنڈھے مار ڈیم is a water.,Synthesized_Name,,,33.6572114,72.863185,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
2ae02858-0142-5b53-937d-ccc8157d5825,1033618877,way,natural,water,,,,,This is a water.,Synthesized_Tag,,,33.6596426,72.8608979,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
15c00949-07ed-5422-9e72-ed18825b88a8,980826230,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.65083,72.8729339,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
941552d7-f655-56da-96c3-bfa4c11630fa,263671844,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6870498,72.8400286,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
4728073a-5fa7-5b50-a0cc-c819186f14cd,263231607,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6929576,72.830805,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
9f20ab81-3b1a-55bb-a3fe-50432079f87b,233476057,way,natural,water,B-17 Lake,,,,B-17 Lake is a water.,Synthesized_Name,,,33.6948461,72.8323673,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
7f464aeb-e826-5880-b7f3-41cf44f14624,235097880,way,natural,water,Min Hydral Plant Reservoir,,,,Min Hydral Plant Reservoir is a water.,Synthesized_Name,,,33.6938294,72.8400144,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
0caf18f4-f6f5-5cc6-92cc-cf75ca2c0183,2432186144,node,railway,station,ٹیکسلا,ٹیکسلا,,,ٹیکسلا is a station.,Synthesized_Name,Taxila Cantonment Junction railway station,,33.7422793,72.8145203,Islamabad,Islamabad Capital Territory,Pakistan,,,,,Q18536703
e330cf85-adf9-5dc6-b8dc-e7476cc6250a,2446416669,node,tourism,museum,ٹیکسلا میوزیم,ٹیکسلا میوزیم,,,ٹیکسلا میوزیم is a museum.,Synthesized_Name,,,33.7463117,72.8189433,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
5c09756c-ced6-5646-9a9b-bd2f1ddc1cbc,2446525132,node,healthcare,hospital,HIT Hospital,,,,HIT Hospital is a hospital.,Synthesized_Name,,,33.7352271,72.82622,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
807ffd15-83cf-5410-87c0-641d08b9b1ef,268117266,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.7471168,72.8194631,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
fecae7aa-ff6b-5b58-8456-ba38c1013eb7,4835074024,node,amenity,bank,HBL UET Taxila,,,,HBL UET Taxila is a bank.,Synthesized_Name,,,33.7673385,72.8221244,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
d22f2846-613e-5a59-9163-1e8a4cd8ff67,4832804523,node,amenity,atm,,,,,This is a atm.,Synthesized_Tag,,,33.771319,72.8146377,Islamabad,Islamabad Capital Territory,Pakistan,,,,National Bank,
699d5c0b-9e40-5fad-9a99-0d48e3555b14,9210118541,node,leisure,park,UET Play ground,,,,UET Play ground is a park.,Synthesized_Name,,,33.7711052,72.82182,Islamabad,Islamabad Capital Territory,Pakistan,,,,yaqub,
19ac547d-8372-51d1-990f-537192ed075e,230686477,way,natural,water,Misriot Lake,,,,Misriot Lake is a water.,Synthesized_Name,,,33.5185646,72.9901322,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
3fc21e7f-2b55-5dbd-bf7b-61aa4e3eda76,2689598773,node,place,neighbourhood,جی-16,جی-16,,,جی-16 is a neighbourhood.,Synthesized_Name,,,33.6263457,72.9146691,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
2e3a72e8-0a95-5aa1-84f0-bae13dc03c91,4728048790,node,amenity,bank,Askari Bank,عسکری بینک,,,Askari Bank (عسکری بینک) is a bank.,Synthesized_Name,,,33.624552,72.9707736,Islamabad,Islamabad Capital Territory,Pakistan,,,Askari Bank,Askari bank,
20900b6e-0778-5259-8000-6f5d0558c3c8,5251807394,node,healthcare,pharmacy,Boots Pharmacy Grocery Cosmetics,,,,Boots Pharmacy Grocery Cosmetics is a pharmacy.,Synthesized_Name,,,33.6246231,72.9724163,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
23a09407-2991-5d36-bd73-e93a7179ffcd,5251807396,node,healthcare,hospital,KKT Orthopedic Spine Center,,,,KKT Orthopedic Spine Center is a hospital.,Synthesized_Name,,,33.6245387,72.9726232,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
04acedcf-446f-52a9-8507-81941c62aa0e,2393628601,node,amenity,bank,Bank Al-Habib,,,,Bank Al-Habib is a bank.,Synthesized_Name,,,33.6234762,72.97481,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
34836ab7-48e0-58e5-a015-4c8b338fb98c,2433164394,node,railway,station,‎مدنیتہ الحجاج ریلوے اسٹیشن,‎مدنیتہ الحجاج ریلوے اسٹیشن,,,‎مدنیتہ الحجاج ریلوے اسٹیشن is a station.,Synthesized_Name,Madina-Tul-Hijjaj railway station,,33.6326341,72.968585,Islamabad,Islamabad Capital Territory,Pakistan,,,,,Q18517130
75197374-6c09-534f-b672-22331c950881,4396298392,node,amenity,bank,MCB,ایم سی بی بینک,,,MCB (ایم سی بی بینک) is a bank.,Synthesized_Name,,,33.6315984,72.9684151,Islamabad,Islamabad Capital Territory,Pakistan,,,MCB,,
59293663-e184-530f-8403-b0bb0bcad3c6,11215003141,node,place,neighbourhood,Friends Colony Street No. 2,,,,Friends Colony Street No. 2 is a neighbourhood.,Synthesized_Name,,,33.602877,72.9974908,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
1b7c3f08-aa47-5a94-b14c-f3bb285f8b34,2456380817,node,amenity,bank,ایم سی بی بینک,ایم سی بی بینک,,,ایم سی بی بینک is a bank.,Synthesized_Name,,,33.6196687,72.9809619,Islamabad,Islamabad Capital Territory,Pakistan,,,ایم سی بی بینک,,
fdb09e69-e0cb-5ace-bbc1-1be5be863389,2441089315,node,place,neighbourhood,Meharabad,,,,Meharabad is a neighbourhood.,Synthesized_Name,,,33.6153863,72.9984327,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
f9c29bde-edb1-542e-b796-8e2eb948fab2,498938236,way,place,neighbourhood,جی-16,جی-16,,,جی-16 is a neighbourhood.,Synthesized_Name,,,33.6250744,72.9167795,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
7fb98e4b-1741-5d8f-a5d1-b30701f58ba7,1083453456,way,leisure,park,Park I-16/4,,,,Park I-16/4 is a park.,Synthesized_Name,,,33.5899021,72.939077,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
758af041-03e9-53eb-86d7-5de2ff2458f4,980561562,way,amenity,police,Police Station Noon,تھانہ نون,,,Police Station Noon (تھانہ نون) is a police.,Synthesized_Name,,,33.591389,72.9289097,Islamabad,Islamabad Capital Territory,Pakistan,,,,Government,
d7c38bb8-52c2-54e7-b134-6486dbab2b7b,1083437648,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5968497,72.944624,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
40aa1847-1935-5a65-b099-2130c5671f4c,1083437717,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5964242,72.9471692,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
596a38db-fc95-5831-b65c-ff9e09861cfc,1083436065,way,leisure,park,Park I-15/4,,,,Park I-15/4 is a park.,Synthesized_Name,,,33.5974296,72.9558251,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
db4e072a-62c4-5379-b89d-a1f25a8c8cff,1173259797,way,leisure,park,Play Ground,,,,Play Ground is a park.,Synthesized_Name,,,33.6040329,72.9406139,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
ebb66a89-d321-5be3-be9a-c2957753fef1,1083436961,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.598795,72.945994,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
a6edd84f-2288-5d09-8f8b-2b18fc200a51,1173259802,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6013856,72.9427516,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
55065175-6077-531a-a7da-3322c327f90e,1173259804,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6006758,72.9459881,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
c3f54abf-0a4c-5e72-aefd-4d38ee10cdf1,1173259807,way,leisure,park,Play Ground,,,,Play Ground is a park.,Synthesized_Name,,,33.6008077,72.9476055,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
817f8e4e-ebac-5cab-815d-4e0e5aec76c8,1083436186,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5983587,72.9534501,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
ffa7f9cb-43d6-56d8-979d-9bdf46e1199c,1083436305,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5977838,72.9526307,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
30391a6c-4aa9-569c-9553-d14e527a1d3b,1083436540,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5985451,72.9512667,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
07ec2448-390b-514d-9f54-a1f52b4fc59c,1083436801,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.598475,72.9499994,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
f2f0c45a-15cd-594e-ab5f-b5d2965789a0,1083436885,way,leisure,park,Park I-15/1,,,,Park I-15/1 is a park.,Synthesized_Name,,,33.5984254,72.9486725,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
1bbde0e1-08e8-5b25-b0d0-36bd4f02b8ab,1083438271,way,leisure,park,Park I-15/2,,,,Park I-15/2 is a park.,Synthesized_Name,,,33.6021789,72.9497513,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
f266b433-30cc-529b-9eb5-9d6a3a27bd99,1083433250,way,leisure,park,Green Area I-15/3,,,,Green Area I-15/3 is a park.,Synthesized_Name,,,33.6105153,72.9550974,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
17eb0144-504a-5c3a-a97d-eef465faca63,1083433364,way,leisure,park,Park I-15/3,,,,Park I-15/3 is a park.,Synthesized_Name,,,33.6092759,72.954362,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
9bfa8265-9b89-5d4d-8aa4-a8405294e7e3,1083433453,way,leisure,park,Green Area,,,,Green Area is a park.,Synthesized_Name,,,33.6090106,72.95473,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
bfb68555-a7e4-58cb-990b-d21ef83ab6c7,1083437900,way,leisure,park,Park I-15/2,,,,Park I-15/2 is a park.,Synthesized_Name,,,33.6030787,72.950772,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
21c16f8b-42fe-586c-874e-fba42ae6507a,1173259793,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6036051,72.9480464,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
91313d48-9287-5988-ac01-04bb2d8703b4,1173259785,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6080434,72.9466136,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
7750153a-6e20-5dc5-8e0d-c8013cf07f48,1173259788,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6060248,72.9465766,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
078113ec-3b8d-53c0-bfcc-8429676deec9,1173259794,way,leisure,park,Play Ground,,,,Play Ground is a park.,Synthesized_Name,,,33.604109,72.9461656,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
061d2e64-07d3-533b-96e4-3e100439d5ff,1173259795,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6053264,72.9441111,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
b0a5ab79-11ff-5678-a986-59e4d703f1aa,1173259796,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6072099,72.9434271,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
8d1feef1-97ae-502f-8044-4c15ff53f97a,1083433541,way,leisure,park,Park I-15/3,,,,Park I-15/3 is a park.,Synthesized_Name,,,33.6063839,72.952241,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
839c228e-69d5-5705-8128-5d3aa9a03858,1083434269,way,leisure,park,Park I-15/3,,,,Park I-15/3 is a park.,Synthesized_Name,,,33.604298,72.9517477,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
2fbd3ee4-dfd2-5d89-bf0d-93c04263ad37,1083434317,way,leisure,park,Park I-15/3,,,,Park I-15/3 is a park.,Synthesized_Name,,,33.60823,72.9525828,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
e4029c33-b153-503b-bbfc-5f277d432523,1083434477,way,leisure,park,Play Ground,,,,Play Ground is a park.,Synthesized_Name,,,33.6079085,72.9515896,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
8850e7cd-0606-5af9-92e8-0c3d7d9ee951,1173259790,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.605729,72.9492509,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
4c79d90a-e6b2-5ef9-a17c-d03dc023261b,1173259791,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6044128,72.9499019,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
c310faca-39e4-56be-90cd-87fee72a5ba5,1173259792,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6041111,72.9501226,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
ed56005d-5967-5814-be8d-d6616c367ead,1083433108,way,leisure,park,Park I-15/3,,,,Park I-15/3 is a park.,Synthesized_Name,,,33.6110052,72.9523252,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
d4b3cf7a-0653-5c07-af68-ce586cece1f7,1083434740,way,leisure,park,Green Area,,,,Green Area is a park.,Synthesized_Name,,,33.6110174,72.9499008,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
157d7c92-606d-5270-92ad-ae3f5773af68,1083435644,way,leisure,park,Park I-15/4,,,,Park I-15/4 is a park.,Synthesized_Name,,,33.5994643,72.960114,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
f54162cc-3a37-5d8f-bec9-0fac0fdc2f08,1083435368,way,leisure,park,,,,,This is a park.,Synthesized_Tag,,,33.6013123,72.9614686,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
69224f39-d2b1-586a-a8a9-20a05ecdec5d,981702866,way,leisure,park,باغ,باغ,,,باغ is a park.,Synthesized_Name,,,33.6080334,72.9612813,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
8b4ae113-05db-5e81-8376-671a54fbca69,1080455965,way,leisure,park,Family Park,,,,Family Park is a park.,Synthesized_Name,,,33.6039524,72.9641869,Islamabad,Islamabad Capital Territory,Pakistan,,,,Capital Development Authority,
f6067de3-7678-5499-ae40-8ceb3fe1bcf9,1083435222,way,leisure,park,Park I-15/4,,,,Park I-15/4 is a park.,Synthesized_Name,,,33.6031076,72.9588639,Islamabad,Islamabad Capital Territory,Pakistan,,,,CDA,
a0d06de1-936f-5f1f-97b4-31a7143e21a8,1204471362,way,amenity,fire_station,,,,,This is a fire station.,Synthesized_Tag,,,33.6101798,72.965184,Islamabad,Islamabad Capital Territory,Pakistan,,,,,
