class_label,k,support,support_frac,items,items_readable,items_list,has_tag,has_token,mixed
amenity:cafe,3,3,0.05,f-6_اسلام|south_f-6|west_f-6,"f-6_اسلام, south_f-6, west_f-6","['f-6_اسلام', 'south_f-6', 'west_f-6']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south_f-6|آباد,"f-6_اسلام, south_f-6, آباد","['f-6_اسلام', 'south_f-6', 'آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south_f-6|اسلام,"f-6_اسلام, south_f-6, اسلام","['f-6_اسلام', 'south_f-6', 'اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south_f-6|اسلام_آباد,"f-6_اسلام, south_f-6, اسلام_آباد","['f-6_اسلام', 'south_f-6', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|south_f-6,"f-6_اسلام, south, south_f-6","['f-6_اسلام', 'south', 'south_f-6']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|tag:amenity=cafe,"f-6_اسلام, south, tag:amenity=cafe","['f-6_اسلام', 'south', 'tag:amenity=cafe']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|south|west,"f-6_اسلام, south, west","['f-6_اسلام', 'south', 'west']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|west_f-6,"f-6_اسلام, south, west_f-6","['f-6_اسلام', 'south', 'west_f-6']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|آباد,"f-6_اسلام, south, آباد","['f-6_اسلام', 'south', 'آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|اسلام,"f-6_اسلام, south, اسلام","['f-6_اسلام', 'south', 'اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|south|اسلام_آباد,"f-6_اسلام, south, اسلام_آباد","['f-6_اسلام', 'south', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|tag:amenity=cafe|west,"f-6_اسلام, tag:amenity=cafe, west","['f-6_اسلام', 'tag:amenity=cafe', 'west']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|tag:amenity=cafe|west_f-6,"f-6_اسلام, tag:amenity=cafe, west_f-6","['f-6_اسلام', 'tag:amenity=cafe', 'west_f-6']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|tag:amenity=cafe|آباد,"f-6_اسلام, tag:amenity=cafe, آباد","['f-6_اسلام', 'tag:amenity=cafe', 'آباد']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|tag:amenity=cafe|اسلام,"f-6_اسلام, tag:amenity=cafe, اسلام","['f-6_اسلام', 'tag:amenity=cafe', 'اسلام']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|tag:amenity=cafe|اسلام_آباد,"f-6_اسلام, tag:amenity=cafe, اسلام_آباد","['f-6_اسلام', 'tag:amenity=cafe', 'اسلام_آباد']",True,True,True
amenity:cafe,3,3,0.05,f-6_اسلام|west_f-6|آباد,"f-6_اسلام, west_f-6, آباد","['f-6_اسلام', 'west_f-6', 'آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west_f-6|اسلام,"f-6_اسلام, west_f-6, اسلام","['f-6_اسلام', 'west_f-6', 'اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west_f-6|اسلام_آباد,"f-6_اسلام, west_f-6, اسلام_آباد","['f-6_اسلام', 'west_f-6', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west|west_f-6,"f-6_اسلام, west, west_f-6","['f-6_اسلام', 'west', 'west_f-6']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west|آباد,"f-6_اسلام, west, آباد","['f-6_اسلام', 'west', 'آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west|اسلام,"f-6_اسلام, west, اسلام","['f-6_اسلام', 'west', 'اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|west|اسلام_آباد,"f-6_اسلام, west, اسلام_آباد","['f-6_اسلام', 'west', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|آباد|اسلام,"f-6_اسلام, آباد, اسلام","['f-6_اسلام', 'آباد', 'اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|آباد|اسلام_آباد,"f-6_اسلام, آباد, اسلام_آباد","['f-6_اسلام', 'آباد', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6_اسلام|اسلام|اسلام_آباد,"f-6_اسلام, اسلام, اسلام_آباد","['f-6_اسلام', 'اسلام', 'اسلام_آباد']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|f-6_اسلام,"f-6, f-6_service, f-6_اسلام","['f-6', 'f-6_service', 'f-6_اسلام']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|islamabad,"f-6, f-6_service, islamabad","['f-6', 'f-6_service', 'islamabad']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|islamabad_service,"f-6, f-6_service, islamabad_service","['f-6', 'f-6_service', 'islamabad_service']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|service,"f-6, f-6_service, service","['f-6', 'f-6_service', 'service']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|service_south,"f-6, f-6_service, service_south","['f-6', 'f-6_service', 'service_south']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|service_west,"f-6, f-6_service, service_west","['f-6', 'f-6_service', 'service_west']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|south,"f-6, f-6_service, south","['f-6', 'f-6_service', 'south']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|south_f-6,"f-6, f-6_service, south_f-6","['f-6', 'f-6_service', 'south_f-6']",False,True,False
amenity:cafe,3,3,0.05,f-6|f-6_service|tag:amenity=cafe,"f-6, f-6_service, tag:amenity=cafe","['f-6', 'f-6_service', 'tag:amenity=cafe']",True,True,True
