antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'market'}),frozenset({'shop__convenience'}),0.06018518518518518,0.1095679012345679,0.006172839506172839,0.10256410256410256,0.9360780065005416,1.0,-0.0004215249199817101,0.9921957671957671,-0.0677382319173364,0.03773584905660377,-0.00786561791761099,0.07945106536655833
frozenset({'market'}),frozenset({'amenity__cafe'}),0.06018518518518518,0.13425925925925927,0.010030864197530864,0.16666666666666666,1.2413793103448274,1.0,0.0019504458161865561,1.0388888888888888,0.2068965517241379,0.05439330543933054,0.03743315508021388,0.12068965517241378
"frozenset({'market', 'main'})",frozenset({'shop__clothes'}),0.022376543209876542,0.1381172839506173,0.005401234567901234,0.2413793103448276,1.7476401464072433,1.0,0.002310647195549459,1.136118125701459,0.43759161123012746,0.03482587064676617,0.11980983545827803,0.14024272779811212
"frozenset({'market', 'main'})",frozenset({'amenity__cafe'}),0.022376543209876542,0.13425925925925927,0.007716049382716049,0.3448275862068966,2.568370986920333,1.0,0.004711791266575217,1.321393762183236,0.6246250986582478,0.05181347150259067,0.24322330813203027,0.20114942528735633
frozenset({'market'}),"frozenset({'amenity__cafe', 'main'})",0.06018518518518518,0.044753086419753084,0.007716049382716049,0.1282051282051282,2.8647214854111405,1.0,0.005022576588934614,1.0957244008714597,0.6926108374384238,0.07936507936507937,0.08736174972039268,0.15030946065428824
"frozenset({'market', 'aik'})",frozenset({'amenity__cafe'}),0.010802469135802469,0.13425925925925927,0.006172839506172839,0.5714285714285714,4.2561576354679795,1.0,0.004722508001828989,2.0200617283950613,0.7734009360374414,0.04444444444444444,0.5049656226126814,0.3087027914614121
frozenset({'market'}),"frozenset({'amenity__cafe', 'aik'})",0.06018518518518518,0.018518518518518517,0.006172839506172839,0.10256410256410256,5.538461538461538,1.0,0.005058299039780521,1.0936507936507935,0.8719211822660099,0.08510638297872342,0.08563134978229317,0.21794871794871795
"frozenset({'aik', 'market', 'main'})",frozenset({'amenity__cafe'}),0.010802469135802469,0.13425925925925927,0.006172839506172839,0.5714285714285714,4.2561576354679795,1.0,0.004722508001828989,2.0200617283950613,0.7734009360374414,0.04444444444444444,0.5049656226126814,0.3087027914614121
"frozenset({'market', 'main'})","frozenset({'amenity__cafe', 'aik'})",0.022376543209876542,0.018518518518518517,0.006172839506172839,0.27586206896551724,14.896551724137932,1.0,0.005758459076360311,1.3553791887125222,0.9542225730071036,0.17777777777777776,0.262199089134678,0.3045977011494253
"frozenset({'market', 'aik'})","frozenset({'amenity__cafe', 'main'})",0.010802469135802469,0.044753086419753084,0.006172839506172839,0.5714285714285714,12.768472906403941,1.0,0.005689395671391556,2.228909465020576,0.9317472698907957,0.125,0.5513501038541426,0.35467980295566504
frozenset({'market'}),"frozenset({'aik', 'amenity__cafe', 'main'})",0.06018518518518518,0.018518518518518517,0.006172839506172839,0.10256410256410256,5.538461538461538,1.0,0.005058299039780521,1.0936507936507935,0.8719211822660099,0.08510638297872342,0.08563134978229317,0.21794871794871795
frozenset({'famous'}),frozenset({'leisure__park'}),0.08487654320987655,0.125,0.009259259259259259,0.10909090909090909,0.8727272727272727,1.0,-0.0013503086419753094,0.9821428571428572,-0.13745454545454555,0.04615384615384615,-0.018181818181818188,0.09158249158249157
frozenset({'famous'}),frozenset({'amenity__police'}),0.08487654320987655,0.13194444444444445,0.009259259259259259,0.10909090909090909,0.8267942583732056,1.0,-0.001939729080932786,0.9743480725623583,-0.18627787307032603,0.044609665427509285,-0.026327272727272737,0.08963317384370015
frozenset({'famous'}),frozenset({'tourism__hotel'}),0.08487654320987655,0.12037037037037036,0.013888888888888888,0.16363636363636364,1.3594405594405594,1.0,0.0036722679469593043,1.0517310789049918,0.2889263631253513,0.07258064516129033,0.0491866028708134,0.1395104895104895
frozenset({'famous'}),frozenset({'amenity__restaurant'}),0.08487654320987655,0.1111111111111111,0.010030864197530864,0.11818181818181817,1.0636363636363635,1.0,0.0006001371742112484,1.0080183276059564,0.06537812945907384,0.05394190871369294,0.007954545454545443,0.10422979797979798
frozenset({'famous'}),frozenset({'amenity__cafe'}),0.08487654320987655,0.13425925925925927,0.010802469135802469,0.12727272727272726,0.9479623824451409,1.0,-0.0005929926840420683,0.991994598765432,-0.056590909090909226,0.051851851851851836,-0.008070004861448743,0.10386624869383489
frozenset({'famous'}),frozenset({'shop__tailor'}),0.08487654320987655,0.12962962962962962,0.011574074074074073,0.13636363636363635,1.051948051948052,1.0,0.0005715592135345227,1.0077972709551657,0.053962900505902245,0.05703422053231939,0.00773694390715667,0.11282467532467533
frozenset({'famous'}),frozenset({'shop__clothes'}),0.08487654320987655,0.1381172839506173,0.012345679012345678,0.14545454545454545,1.0531234128999492,1.0,0.0006227613930803212,1.0085861570790648,0.05512225969645852,0.05860805860805861,0.008513062586473497,0.11742001015744032
"frozenset({'famous', 'shop'})",frozenset({'shop__tailor'}),0.010802469135802469,0.12962962962962962,0.006172839506172839,0.5714285714285714,4.408163265306122,1.0,0.00477251943301326,2.030864197530864,0.7815912636505461,0.04597701149425287,0.5075987841945289,0.30952380952380953
frozenset({'road'}),frozenset({'leisure__park'}),0.07175925925925926,0.125,0.014660493827160493,0.2043010752688172,1.6344086021505375,1.0,0.005690586419753086,1.0996621621621623,0.41816511353195956,0.0805084745762712,0.09062980030721965,0.16079251294305058
frozenset({'road'}),frozenset({'amenity__police'}),0.07175925925925926,0.13194444444444445,0.016975308641975308,0.23655913978494622,1.792869269949066,1.0,0.007507073045267489,1.137030516431925,0.4764225799138518,0.0909090909090909,0.12051612903225804,0.18260705527259008
frozenset({'road'}),frozenset({'shop__clothes'}),0.07175925925925926,0.1381172839506173,0.007716049382716049,0.10752688172043011,0.7785186520093711,1.0,-0.0021951446044810256,0.9657240071396698,-0.23458675319717517,0.03816793893129771,-0.03549253472723597,0.08169640175406981
frozenset({'road'}),frozenset({'shop__tailor'}),0.07175925925925926,0.12962962962962962,0.009259259259259259,0.12903225806451613,0.9953917050691244,1.0,-4.2866941015089546e-05,0.9993141289437586,-0.004962779156327588,0.048192771084337345,-0.0006863417982155072,0.10023041474654378
"frozenset({'road', 'main'})",frozenset({'leisure__park'}),0.017746913580246913,0.125,0.005401234567901234,0.30434782608695654,2.4347826086956523,1.0,0.00318287037037037,1.2578125,0.5999326674896196,0.03932584269662921,0.2049689440993789,0.1737788513150832
"frozenset({'road', 'main'})",frozenset({'amenity__police'}),0.017746913580246913,0.13194444444444445,0.006172839506172839,0.34782608695652173,2.6361556064073226,1.0,0.0038312328532235937,1.3310185185185186,0.6318735271013354,0.04301075268817204,0.248695652173913,0.19730485634375794
frozenset({'playground'}),frozenset({'leisure__park'}),0.014660493827160493,0.125,0.014660493827160493,1.0,8.0,1.0,0.012827932098765432,inf,0.8880187940485513,0.11728395061728394,1.0,0.558641975308642
frozenset({'main'}),frozenset({'amenity__cafe'}),0.26157407407407407,0.13425925925925927,0.044753086419753084,0.1710914454277286,1.2743362831858405,1.0,0.00963434499314128,1.0444345591142743,0.29153605015673956,0.12747252747252744,0.04254412947801806,0.2522123893805309
frozenset({'tea'}),frozenset({'amenity__cafe'}),0.04089506172839506,0.13425925925925927,0.04089506172839506,1.0,7.448275862068964,1.0,0.03540452103337906,inf,0.9026548672566371,0.3045977011494253,1.0,0.6522988505747126
"frozenset({'tea', 'main'})",frozenset({'amenity__cafe'}),0.010802469135802469,0.13425925925925927,0.010802469135802469,1.0,7.448275862068964,1.0,0.009352137631458618,inf,0.875195007800312,0.08045977011494251,1.0,0.5402298850574713
frozenset({'tea'}),"frozenset({'amenity__cafe', 'main'})",0.04089506172839506,0.044753086419753084,0.010802469135802469,0.2641509433962264,5.9024072869225765,1.0,0.008972288904130467,1.2981560620449508,0.865992414664981,0.14432989690721648,0.22967659340994298,0.252765126870527
"frozenset({'koi', 'tea'})",frozenset({'amenity__cafe'}),0.005401234567901234,0.13425925925925927,0.005401234567901234,1.0,7.448275862068964,1.0,0.004676068815729309,inf,0.8704422032583398,0.04022988505747126,1.0,0.5201149425287356
